location_iso,location_code,target_end_date,epiweek,hospitalizations
US-RI,44,2024-09-14,202437,0.0
US-RI,44,2024-09-21,202438,0.0
US-RI,44,2024-09-28,202439,0.0
US-RI,44,2024-10-05,202440,0.0
US-RI,44,2024-10-12,202441,0.0
US-RI,44,2024-10-19,202442,0.0
US-RI,44,2024-10-26,202443,0.0
US-RI,44,2024-11-02,202444,2.0
US-RI,44,2024-11-09,202445,3.0
US-RI,44,2024-11-16,202446,0.0
US-RI,44,2024-11-23,202447,2.0
US-RI,44,2024-11-30,202448,6.0
US-RI,44,2024-12-07,202449,10.0
US-RI,44,2024-12-14,202450,28.0
US-RI,44,2024-12-21,202451,29.0
US-RI,44,2024-12-28,202452,65.0
US-RI,44,2025-01-04,202501,93.0
US-RI,44,2025-01-11,202502,69.0
US-RI,44,2025-01-18,202503,107.0
US-RI,44,2025-01-25,202504,114.0
US-RI,44,2025-02-01,202505,173.0
US-RI,44,2025-02-08,202506,202.0
US-RI,44,2025-02-15,202507,180.0
US-RI,44,2025-02-22,202508,160.0
US-RI,44,2025-03-01,202509,107.0
US-RI,44,2025-03-08,202510,79.0
US-RI,44,2025-03-15,202511,68.0
US-RI,44,2025-03-22,202512,43.0
US-RI,44,2025-03-29,202513,26.0
US-RI,44,2025-04-05,202514,25.0
US-RI,44,2025-04-12,202515,22.0
US-RI,44,2025-04-19,202516,17.0
US-RI,44,2025-04-26,202517,4.0
US-RI,44,2025-05-03,202518,8.0
US-RI,44,2025-05-10,202519,3.0
US-RI,44,2025-05-17,202520,2.0
US-RI,44,2025-05-24,202521,2.0
US-RI,44,2025-05-31,202522,2.0
US-RI,44,2025-06-07,202523,3.0
US-RI,44,2025-06-14,202524,0.0
US-RI,44,2025-06-21,202525,0.0
US-RI,44,2025-06-28,202526,0.0
US-RI,44,2025-07-05,202527,0.0
US-RI,44,2025-07-12,202528,1.0
US-RI,44,2025-07-19,202529,0.0
US-RI,44,2025-07-26,202530,0.0
US-RI,44,2025-08-02,202531,1.0
US-RI,44,2025-08-09,202532,2.0
US-RI,44,2025-08-16,202533,1.0
US-RI,44,2025-08-23,202534,1.0
US-RI,44,2025-08-30,202535,0.0
US-RI,44,2025-09-06,202536,0.0
US-RI,44,2025-09-13,202537,0.0
US-RI,44,2025-09-20,202538,3.0
US-RI,44,2025-09-27,202539,4.0
US-RI,44,2025-10-04,202540,3.0
US-RI,44,2025-10-11,202541,7.0
US-RI,44,2025-10-18,202542,6.0
US-RI,44,2025-10-25,202543,3.0
US-RI,44,2025-11-01,202544,10.0
US-RI,44,2025-11-08,202545,9.0
US-RI,44,2025-11-15,202546,10.0
US-RI,44,2025-11-22,202547,11.0
US-RI,44,2025-11-29,202548,19.0
US-RI,44,2025-12-06,202549,38.0
US-RI,44,2025-12-13,202550,84.0
US-RI,44,2025-12-20,202551,141.0
US-RI,44,2025-12-27,202552,197.0
US-RI,44,2026-01-03,202553,285.0
US-RI,44,2026-01-10,202601,159.0
US-RI,44,2026-01-17,202602,83.0
US-RI,44,2026-01-24,202603,61.0
US-RI,44,2026-01-31,202604,30.0
US-RI,44,2026-02-07,202605,24.0
US-RI,44,2026-02-14,202606,14.0
US-RI,44,2026-02-21,202607,21.0
US-RI,44,2026-02-28,202608,23.0
US-RI,44,2026-03-07,202609,17.0
US-RI,44,2026-03-14,202610,14.0
US-RI,44,2026-03-21,202611,11.0
US-RI,44,2026-03-28,202612,11.0
US-RI,44,2026-04-04,202613,16.0
US-RI,44,2026-04-11,202614,18.0
US-RI,44,2026-04-18,202615,11.0
US-RI,44,2026-04-25,202616,4.0
US-RI,44,2026-05-02,202617,4.0
US-RI,44,2026-05-09,202618,6.0
US-RI,44,2026-05-16,202619,10.0
US-RI,44,2026-05-23,202620,4.0
US-SC,45,2024-01-06,202401,473.0
US-SC,45,2024-01-13,202402,268.0
US-SC,45,2024-01-20,202403,197.0
US-SC,45,2024-01-27,202404,213.0
US-SC,45,2024-02-03,202405,175.0
US-SC,45,2024-02-10,202406,132.0
US-SC,45,2024-02-17,202407,130.0
US-SC,45,2024-02-24,202408,111.0
US-SC,45,2024-03-02,202409,107.0
US-SC,45,2024-03-09,202410,97.0
US-SC,45,2024-03-16,202411,74.0
US-SC,45,2024-03-23,202412,66.0
US-SC,45,2024-03-30,202413,63.0
US-SC,45,2024-04-06,202414,44.0
US-SC,45,2024-04-13,202415,64.0
US-SC,45,2024-04-20,202416,37.0
US-SC,45,2024-04-27,202417,30.0
US-SC,45,2024-05-04,202418,31.0
US-SC,45,2024-05-11,202419,21.0
US-SC,45,2024-05-18,202420,22.0
US-SC,45,2024-05-25,202421,18.0
US-SC,45,2024-06-01,202422,19.0
US-SC,45,2024-06-08,202423,28.0
US-SC,45,2024-06-15,202424,29.0
US-SC,45,2024-06-22,202425,20.0
US-SC,45,2024-06-29,202426,17.0
US-SC,45,2024-07-06,202427,19.0
US-SC,45,2024-07-13,202428,20.0
US-SC,45,2024-07-20,202429,15.0
US-SC,45,2024-07-27,202430,16.0
US-SC,45,2024-08-03,202431,22.0
US-SC,45,2024-08-10,202432,15.0
US-SC,45,2024-08-17,202433,16.0
US-SC,45,2024-08-24,202434,24.0
US-SC,45,2024-08-31,202435,3.0
US-SC,45,2024-09-07,202436,2.0
US-SC,45,2024-09-14,202437,2.0
US-SC,45,2024-09-21,202438,1.0
US-SC,45,2024-09-28,202439,2.0
US-SC,45,2024-10-05,202440,1.0
US-SC,45,2024-10-12,202441,0.0
US-SC,45,2024-10-19,202442,8.0
US-SC,45,2024-10-26,202443,8.0
US-SC,45,2024-11-02,202444,11.0
US-SC,45,2024-11-09,202445,21.0
US-SC,45,2024-11-16,202446,13.0
US-SC,45,2024-11-23,202447,13.0
US-SC,45,2024-11-30,202448,18.0
US-SC,45,2024-12-07,202449,40.0
US-SC,45,2024-12-14,202450,80.0
US-SC,45,2024-12-21,202451,160.0
US-SC,45,2024-12-28,202452,327.0
US-SC,45,2025-01-04,202501,520.0
US-SC,45,2025-01-11,202502,443.0
US-SC,45,2025-01-18,202503,642.0
US-SC,45,2025-01-25,202504,833.0
US-SC,45,2025-02-01,202505,1287.0
US-SC,45,2025-02-08,202506,1241.0
US-SC,45,2025-02-15,202507,690.0
US-SC,45,2025-02-22,202508,479.0
US-SC,45,2025-03-01,202509,446.0
US-SC,45,2025-03-08,202510,408.0
US-SC,45,2025-03-15,202511,269.0
US-SC,45,2025-03-22,202512,188.0
US-SC,45,2025-03-29,202513,137.0
US-SC,45,2025-04-05,202514,80.0
US-SC,45,2025-04-12,202515,43.0
US-SC,45,2025-04-19,202516,34.0
US-SC,45,2025-04-26,202517,33.0
US-SC,45,2025-05-03,202518,16.0
US-SC,45,2025-05-10,202519,13.0
US-SC,45,2025-05-17,202520,15.0
US-SC,45,2025-05-24,202521,17.0
US-SC,45,2025-05-31,202522,18.0
US-SC,45,2025-06-07,202523,9.0
US-SC,45,2025-06-14,202524,8.0
US-SC,45,2025-06-21,202525,10.0
US-SC,45,2025-06-28,202526,16.0
US-SC,45,2025-07-05,202527,11.0
US-SC,45,2025-07-12,202528,4.0
US-SC,45,2025-07-19,202529,3.0
US-SC,45,2025-07-26,202530,5.0
US-SC,45,2025-08-02,202531,6.0
US-SC,45,2025-08-09,202532,5.0
US-SC,45,2025-08-16,202533,2.0
US-SC,45,2025-08-23,202534,8.0
US-SC,45,2025-08-30,202535,11.0
US-SC,45,2025-09-06,202536,7.0
US-SC,45,2025-09-13,202537,15.0
US-SC,45,2025-09-20,202538,5.0
US-SC,45,2025-09-27,202539,19.0
US-SC,45,2025-10-04,202540,17.0
US-SC,45,2025-10-11,202541,19.0
US-SC,45,2025-10-18,202542,6.0
US-SC,45,2025-10-25,202543,6.0
US-SC,45,2025-11-01,202544,12.0
US-SC,45,2025-11-08,202545,16.0
US-SC,45,2025-11-15,202546,20.0
US-SC,45,2025-11-22,202547,41.0
US-SC,45,2025-11-29,202548,53.0
US-SC,45,2025-12-06,202549,86.0
US-SC,45,2025-12-13,202550,123.0
US-SC,45,2025-12-20,202551,391.0
US-SC,45,2025-12-27,202552,856.0
US-SC,45,2026-01-03,202553,891.0
US-SC,45,2026-01-10,202601,559.0
US-SC,45,2026-01-17,202602,300.0
US-SC,45,2026-01-24,202603,241.0
US-SC,45,2026-01-31,202604,260.0
US-SC,45,2026-02-07,202605,255.0
US-SC,45,2026-02-14,202606,234.0
US-SC,45,2026-02-21,202607,258.0
US-SC,45,2026-02-28,202608,184.0
US-SC,45,2026-03-07,202609,96.0
US-SC,45,2026-03-14,202610,72.0
US-SC,45,2026-03-21,202611,53.0
US-SC,45,2026-03-28,202612,15.0
US-SC,45,2026-04-04,202613,13.0
US-SC,45,2026-04-11,202614,11.0
US-SC,45,2026-04-18,202615,4.0
US-SC,45,2026-04-25,202616,13.0
US-SC,45,2026-05-02,202617,15.0
US-SC,45,2026-05-09,202618,7.0
US-SC,45,2026-05-16,202619,8.0
US-SC,45,2026-05-23,202620,11.0
US-SD,46,2024-01-06,202401,54.0
US-SD,46,2024-01-13,202402,32.0
US-SD,46,2024-01-20,202403,16.0
US-SD,46,2024-01-27,202404,27.0
US-SD,46,2024-02-03,202405,23.0
US-SD,46,2024-02-10,202406,18.0
US-SD,46,2024-02-17,202407,26.0
US-SD,46,2024-02-24,202408,42.0
US-SD,46,2024-03-02,202409,46.0
US-SD,46,2024-03-09,202410,37.0
US-SD,46,2024-03-16,202411,43.0
US-SD,46,2024-03-23,202412,59.0
US-SD,46,2024-03-30,202413,33.0
US-SD,46,2024-04-06,202414,37.0
US-SD,46,2024-04-13,202415,14.0
US-SD,46,2024-04-20,202416,24.0
US-SD,46,2024-04-27,202417,14.0
US-SD,46,2024-05-04,202418,7.0
US-SD,46,2024-05-11,202419,1.0
US-SD,46,2024-05-18,202420,0.0
US-SD,46,2024-05-25,202421,1.0
US-SD,46,2024-06-01,202422,0.0
US-SD,46,2024-06-08,202423,0.0
US-SD,46,2024-06-15,202424,0.0
US-SD,46,2024-06-22,202425,0.0
US-SD,46,2024-06-29,202426,0.0
US-SD,46,2024-07-06,202427,0.0
US-SD,46,2024-07-13,202428,0.0
US-SD,46,2024-07-20,202429,0.0
US-SD,46,2024-07-27,202430,0.0
US-SD,46,2024-08-03,202431,0.0
US-SD,46,2024-08-10,202432,0.0
US-SD,46,2024-08-17,202433,1.0
US-SD,46,2024-08-24,202434,0.0
US-SD,46,2024-08-31,202435,1.0
US-SD,46,2024-09-07,202436,0.0
US-SD,46,2024-09-14,202437,1.0
US-SD,46,2024-09-21,202438,2.0
US-SD,46,2024-09-28,202439,0.0
US-SD,46,2024-10-05,202440,0.0
US-SD,46,2024-10-12,202441,1.0
US-SD,46,2024-10-19,202442,1.0
US-SD,46,2024-10-26,202443,2.0
US-SD,46,2024-11-02,202444,0.0
US-SD,46,2024-11-09,202445,2.0
US-SD,46,2024-11-16,202446,0.0
US-SD,46,2024-11-23,202447,0.0
US-SD,46,2024-11-30,202448,5.0
US-SD,46,2024-12-07,202449,1.0
US-SD,46,2024-12-14,202450,8.0
US-SD,46,2024-12-21,202451,14.0
US-SD,46,2024-12-28,202452,33.0
US-SD,46,2025-01-04,202501,47.0
US-SD,46,2025-01-11,202502,50.0
US-SD,46,2025-01-18,202503,55.0
US-SD,46,2025-01-25,202504,88.0
US-SD,46,2025-02-01,202505,139.0
US-SD,46,2025-02-08,202506,207.0
US-SD,46,2025-02-15,202507,183.0
US-SD,46,2025-02-22,202508,110.0
US-SD,46,2025-03-01,202509,89.0
US-SD,46,2025-03-08,202510,59.0
US-SD,46,2025-03-15,202511,26.0
US-SD,46,2025-03-22,202512,16.0
US-SD,46,2025-03-29,202513,11.0
US-SD,46,2025-04-05,202514,8.0
US-SD,46,2025-04-12,202515,7.0
US-SD,46,2025-04-19,202516,10.0
US-SD,46,2025-04-26,202517,8.0
US-SD,46,2025-05-03,202518,4.0
US-SD,46,2025-05-10,202519,1.0
US-SD,46,2025-05-17,202520,5.0
US-SD,46,2025-05-24,202521,7.0
US-SD,46,2025-05-31,202522,5.0
US-SD,46,2025-06-07,202523,3.0
US-SD,46,2025-06-14,202524,7.0
US-SD,46,2025-06-21,202525,6.0
US-SD,46,2025-06-28,202526,2.0
US-SD,46,2025-07-05,202527,1.0
US-SD,46,2025-07-12,202528,0.0
US-SD,46,2025-07-19,202529,0.0
US-SD,46,2025-07-26,202530,4.0
US-SD,46,2025-08-02,202531,2.0
US-SD,46,2025-08-09,202532,1.0
US-SD,46,2025-08-16,202533,1.0
US-SD,46,2025-08-23,202534,3.0
US-SD,46,2025-08-30,202535,2.0
US-SD,46,2025-09-06,202536,1.0
US-SD,46,2025-09-13,202537,2.0
US-SD,46,2025-09-20,202538,2.0
US-SD,46,2025-09-27,202539,1.0
US-SD,46,2025-10-04,202540,1.0
US-SD,46,2025-10-11,202541,2.0
US-SD,46,2025-10-18,202542,2.0
US-SD,46,2025-10-25,202543,2.0
US-SD,46,2025-11-01,202544,0.0
US-SD,46,2025-11-08,202545,0.0
US-SD,46,2025-11-15,202546,1.0
US-SD,46,2025-11-22,202547,3.0
US-SD,46,2025-11-29,202548,1.0
US-SD,46,2025-12-06,202549,5.0
US-SD,46,2025-12-13,202550,10.0
US-SD,46,2025-12-20,202551,26.0
US-SD,46,2025-12-27,202552,60.0
US-SD,46,2026-01-03,202553,108.0
US-SD,46,2026-01-10,202601,64.0
US-SD,46,2026-01-17,202602,78.0
US-SD,46,2026-01-24,202603,67.0
US-SD,46,2026-01-31,202604,61.0
US-SD,46,2026-02-07,202605,57.0
US-SD,46,2026-02-14,202606,47.0
US-SD,46,2026-02-21,202607,55.0
US-SD,46,2026-02-28,202608,49.0
US-SD,46,2026-03-07,202609,40.0
US-SD,46,2026-03-14,202610,20.0
US-SD,46,2026-03-21,202611,27.0
US-SD,46,2026-03-28,202612,13.0
US-SD,46,2026-04-04,202613,11.0
US-SD,46,2026-04-11,202614,10.0
US-SD,46,2026-04-18,202615,5.0
US-SD,46,2026-04-25,202616,8.0
US-SD,46,2026-05-02,202617,5.0
US-SD,46,2026-05-09,202618,7.0
US-SD,46,2026-05-16,202619,3.0
US-SD,46,2026-05-23,202620,4.0
US-TN,47,2024-01-06,202401,474.0
US-TN,47,2024-01-13,202402,390.0
US-TN,47,2024-01-20,202403,350.0
US-TN,47,2024-01-27,202404,280.0
US-TN,47,2024-02-03,202405,223.0
US-TN,47,2024-02-10,202406,196.0
US-TN,47,2024-02-17,202407,195.0
US-TN,47,2024-02-24,202408,201.0
US-TN,47,2024-03-02,202409,236.0
US-TN,47,2024-03-09,202410,188.0
US-TN,47,2024-03-16,202411,129.0
US-TN,47,2024-03-23,202412,127.0
US-TN,47,2024-03-30,202413,84.0
US-TN,47,2024-04-06,202414,102.0
US-TN,47,2024-04-13,202415,77.0
US-TN,47,2024-04-20,202416,58.0
US-TN,47,2024-04-27,202417,51.0
US-TN,47,2024-05-04,202418,22.0
US-TN,47,2024-05-11,202419,17.0
US-TN,47,2024-05-18,202420,21.0
US-TN,47,2024-05-25,202421,20.0
US-TN,47,2024-06-01,202422,30.0
US-TN,47,2024-06-08,202423,17.0
US-TN,47,2024-06-15,202424,15.0
US-TN,47,2024-06-22,202425,12.0
US-TN,47,2024-06-29,202426,7.0
US-TN,47,2024-07-06,202427,10.0
US-TN,47,2024-07-13,202428,11.0
US-TN,47,2024-07-20,202429,10.0
US-TN,47,2024-07-27,202430,13.0
US-TN,47,2024-08-03,202431,9.0
US-TN,47,2024-08-10,202432,9.0
US-TN,47,2024-08-17,202433,9.0
US-TN,47,2024-08-24,202434,8.0
US-TN,47,2024-08-31,202435,11.0
US-TN,47,2024-09-07,202436,8.0
US-TN,47,2024-09-14,202437,6.0
US-TN,47,2024-09-21,202438,2.0
US-TN,47,2024-09-28,202439,5.0
US-TN,47,2024-10-05,202440,4.0
US-TN,47,2024-10-12,202441,2.0
US-TN,47,2024-10-19,202442,8.0
US-TN,47,2024-10-26,202443,31.0
US-TN,47,2024-11-02,202444,45.0
US-TN,47,2024-11-09,202445,96.0
US-TN,47,2024-11-16,202446,94.0
US-TN,47,2024-11-23,202447,59.0
US-TN,47,2024-11-30,202448,60.0
US-TN,47,2024-12-07,202449,115.0
US-TN,47,2024-12-14,202450,217.0
US-TN,47,2024-12-21,202451,372.0
US-TN,47,2024-12-28,202452,747.0
US-TN,47,2025-01-04,202501,1063.0
US-TN,47,2025-01-11,202502,684.0
US-TN,47,2025-01-18,202503,570.0
US-TN,47,2025-01-25,202504,646.0
US-TN,47,2025-02-01,202505,944.0
US-TN,47,2025-02-08,202506,1067.0
US-TN,47,2025-02-15,202507,699.0
US-TN,47,2025-02-22,202508,546.0
US-TN,47,2025-03-01,202509,526.0
US-TN,47,2025-03-08,202510,479.0
US-TN,47,2025-03-15,202511,461.0
US-TN,47,2025-03-22,202512,308.0
US-TN,47,2025-03-29,202513,219.0
US-TN,47,2025-04-05,202514,150.0
US-TN,47,2025-04-12,202515,100.0
US-TN,47,2025-04-19,202516,59.0
US-TN,47,2025-04-26,202517,65.0
US-TN,47,2025-05-03,202518,46.0
US-TN,47,2025-05-10,202519,32.0
US-TN,47,2025-05-17,202520,50.0
US-TN,47,2025-05-24,202521,36.0
US-TN,47,2025-05-31,202522,35.0
US-TN,47,2025-06-07,202523,35.0
US-TN,47,2025-06-14,202524,45.0
US-TN,47,2025-06-21,202525,33.0
US-TN,47,2025-06-28,202526,19.0
US-TN,47,2025-07-05,202527,13.0
US-TN,47,2025-07-12,202528,33.0
US-TN,47,2025-07-19,202529,34.0
US-TN,47,2025-07-26,202530,23.0
US-TN,47,2025-08-02,202531,17.0
US-TN,47,2025-08-09,202532,32.0
US-TN,47,2025-08-16,202533,23.0
US-TN,47,2025-08-23,202534,25.0
US-TN,47,2025-08-30,202535,25.0
US-TN,47,2025-09-06,202536,28.0
US-TN,47,2025-09-13,202537,36.0
US-TN,47,2025-09-20,202538,40.0
US-TN,47,2025-09-27,202539,41.0
US-TN,47,2025-10-04,202540,26.0
US-TN,47,2025-10-11,202541,26.0
US-TN,47,2025-10-18,202542,40.0
US-TN,47,2025-10-25,202543,22.0
US-TN,47,2025-11-01,202544,34.0
US-TN,47,2025-11-08,202545,56.0
US-TN,47,2025-11-15,202546,39.0
US-TN,47,2025-11-22,202547,57.0
US-TN,47,2025-11-29,202548,62.0
US-TN,47,2025-12-06,202549,106.0
US-TN,47,2025-12-13,202550,166.0
US-TN,47,2025-12-20,202551,346.0
US-TN,47,2025-12-27,202552,861.0
US-TN,47,2026-01-03,202553,863.0
US-TN,47,2026-01-10,202601,519.0
US-TN,47,2026-01-17,202602,315.0
US-TN,47,2026-01-24,202603,312.0
US-TN,47,2026-01-31,202604,373.0
US-TN,47,2026-02-07,202605,318.0
US-TN,47,2026-02-14,202606,323.0
US-TN,47,2026-02-21,202607,321.0
US-TN,47,2026-02-28,202608,248.0
US-TN,47,2026-03-07,202609,199.0
US-TN,47,2026-03-14,202610,176.0
US-TN,47,2026-03-21,202611,145.0
US-TN,47,2026-03-28,202612,81.0
US-TN,47,2026-04-04,202613,63.0
US-TN,47,2026-04-11,202614,50.0
US-TN,47,2026-04-18,202615,47.0
US-TN,47,2026-04-25,202616,39.0
US-TN,47,2026-05-02,202617,34.0
US-TN,47,2026-05-09,202618,45.0
US-TN,47,2026-05-16,202619,36.0
US-TN,47,2026-05-23,202620,33.0
US-TX,48,2024-01-06,202401,2093.0
US-TX,48,2024-01-13,202402,1964.0
US-TX,48,2024-01-20,202403,1682.0
US-TX,48,2024-01-27,202404,1868.0
US-TX,48,2024-02-03,202405,1869.0
US-TX,48,2024-02-10,202406,1500.0
US-TX,48,2024-02-17,202407,1125.0
US-TX,48,2024-02-24,202408,995.0
US-TX,48,2024-03-02,202409,811.0
US-TX,48,2024-03-09,202410,637.0
US-TX,48,2024-03-16,202411,538.0
US-TX,48,2024-03-23,202412,398.0
US-TX,48,2024-03-30,202413,360.0
US-TX,48,2024-04-06,202414,308.0
US-TX,48,2024-04-13,202415,275.0
US-TX,48,2024-04-20,202416,255.0
US-TX,48,2024-04-27,202417,171.0
US-TX,48,2024-05-04,202418,89.0
US-TX,48,2024-05-11,202419,1.0
US-TX,48,2024-05-18,202420,0.0
US-TX,48,2024-05-25,202421,2.0
US-TX,48,2024-06-01,202422,0.0
US-TX,48,2024-06-08,202423,1.0
US-TX,48,2024-06-15,202424,0.0
US-TX,48,2024-06-22,202425,1.0
US-TX,48,2024-06-29,202426,0.0
US-TX,48,2024-07-06,202427,2.0
US-TX,48,2024-07-13,202428,1.0
US-TX,48,2024-07-20,202429,4.0
US-TX,48,2024-07-27,202430,0.0
US-TX,48,2024-08-03,202431,2.0
US-TX,48,2024-08-10,202432,3.0
US-TX,48,2024-08-17,202433,2.0
US-TX,48,2024-08-24,202434,2.0
US-TX,48,2024-08-31,202435,2.0
US-TX,48,2024-09-07,202436,1.0
US-TX,48,2024-09-14,202437,1.0
US-TX,48,2024-09-21,202438,1.0
US-TX,48,2024-09-28,202439,1.0
US-TX,48,2024-10-05,202440,1.0
US-TX,48,2024-10-12,202441,79.0
US-TX,48,2024-10-19,202442,46.0
US-TX,48,2024-10-26,202443,63.0
US-TX,48,2024-11-02,202444,103.0
US-TX,48,2024-11-09,202445,185.0
US-TX,48,2024-11-16,202446,227.0
US-TX,48,2024-11-23,202447,276.0
US-TX,48,2024-11-30,202448,405.0
US-TX,48,2024-12-07,202449,530.0
US-TX,48,2024-12-14,202450,705.0
US-TX,48,2024-12-21,202451,1181.0
US-TX,48,2024-12-28,202452,2086.0
US-TX,48,2025-01-04,202501,2527.0
US-TX,48,2025-01-11,202502,2054.0
US-TX,48,2025-01-18,202503,2445.0
US-TX,48,2025-01-25,202504,3319.0
US-TX,48,2025-02-01,202505,4729.0
US-TX,48,2025-02-08,202506,4261.0
US-TX,48,2025-02-15,202507,2511.0
US-TX,48,2025-02-22,202508,1774.0
US-TX,48,2025-03-01,202509,1553.0
US-TX,48,2025-03-08,202510,1209.0
US-TX,48,2025-03-15,202511,909.0
US-TX,48,2025-03-22,202512,611.0
US-TX,48,2025-03-29,202513,539.0
US-TX,48,2025-04-05,202514,371.0
US-TX,48,2025-04-12,202515,284.0
US-TX,48,2025-04-19,202516,271.0
US-TX,48,2025-04-26,202517,230.0
US-TX,48,2025-05-03,202518,193.0
US-TX,48,2025-05-10,202519,176.0
US-TX,48,2025-05-17,202520,203.0
US-TX,48,2025-05-24,202521,143.0
US-TX,48,2025-05-31,202522,165.0
US-TX,48,2025-06-07,202523,147.0
US-TX,48,2025-06-14,202524,135.0
US-TX,48,2025-06-21,202525,121.0
US-TX,48,2025-06-28,202526,105.0
US-TX,48,2025-07-05,202527,80.0
US-TX,48,2025-07-12,202528,89.0
US-TX,48,2025-07-19,202529,82.0
US-TX,48,2025-07-26,202530,90.0
US-TX,48,2025-08-02,202531,85.0
US-TX,48,2025-08-09,202532,80.0
US-TX,48,2025-08-16,202533,91.0
US-TX,48,2025-08-23,202534,92.0
US-TX,48,2025-08-30,202535,105.0
US-TX,48,2025-09-06,202536,124.0
US-TX,48,2025-09-13,202537,117.0
US-TX,48,2025-09-20,202538,106.0
US-TX,48,2025-09-27,202539,134.0
US-TX,48,2025-10-04,202540,101.0
US-TX,48,2025-10-11,202541,131.0
US-TX,48,2025-10-18,202542,135.0
US-TX,48,2025-10-25,202543,139.0
US-TX,48,2025-11-01,202544,169.0
US-TX,48,2025-11-08,202545,232.0
US-TX,48,2025-11-15,202546,295.0
US-TX,48,2025-11-22,202547,442.0
US-TX,48,2025-11-29,202548,591.0
US-TX,48,2025-12-06,202549,690.0
US-TX,48,2025-12-13,202550,959.0
US-TX,48,2025-12-20,202551,1675.0
US-TX,48,2025-12-27,202552,2831.0
US-TX,48,2026-01-03,202553,2382.0
US-TX,48,2026-01-10,202601,1828.0
US-TX,48,2026-01-17,202602,1208.0
US-TX,48,2026-01-24,202603,1376.0
US-TX,48,2026-01-31,202604,1320.0
US-TX,48,2026-02-07,202605,1390.0
US-TX,48,2026-02-14,202606,1346.0
US-TX,48,2026-02-21,202607,1037.0
US-TX,48,2026-02-28,202608,779.0
US-TX,48,2026-03-07,202609,722.0
US-TX,48,2026-03-14,202610,436.0
US-TX,48,2026-03-21,202611,411.0
US-TX,48,2026-03-28,202612,251.0
US-TX,48,2026-04-04,202613,178.0
US-TX,48,2026-04-11,202614,131.0
US-TX,48,2026-04-18,202615,119.0
US-TX,48,2026-04-25,202616,126.0
US-TX,48,2026-05-02,202617,124.0
US-TX,48,2026-05-09,202618,134.0
US-TX,48,2026-05-16,202619,111.0
US-TX,48,2026-05-23,202620,89.0
US-UT,49,2024-01-06,202401,63.0
US-UT,49,2024-01-13,202402,47.0
US-UT,49,2024-01-20,202403,28.0
US-UT,49,2024-01-27,202404,38.0
US-UT,49,2024-02-03,202405,28.0
US-UT,49,2024-02-10,202406,16.0
US-UT,49,2024-02-17,202407,19.0
US-UT,49,2024-02-24,202408,9.0
US-UT,49,2024-03-02,202409,17.0
US-UT,49,2024-03-09,202410,14.0
US-UT,49,2024-03-16,202411,13.0
US-UT,49,2024-03-23,202412,11.0
US-UT,49,2024-03-30,202413,11.0
US-UT,49,2024-04-06,202414,5.0
US-UT,49,2024-04-13,202415,1.0
US-UT,49,2024-04-20,202416,3.0
US-UT,49,2024-04-27,202417,6.0
US-UT,49,2024-05-04,202418,2.0
US-UT,49,2024-05-11,202419,3.0
US-UT,49,2024-05-18,202420,0.0
US-UT,49,2024-05-25,202421,0.0
US-UT,49,2024-06-01,202422,0.0
US-UT,49,2024-06-08,202423,0.0
US-UT,49,2024-06-15,202424,0.0
US-UT,49,2024-06-22,202425,0.0
US-UT,49,2024-06-29,202426,0.0
US-UT,49,2024-07-06,202427,0.0
US-UT,49,2024-07-13,202428,0.0
US-UT,49,2024-07-20,202429,0.0
US-UT,49,2024-07-27,202430,0.0
US-UT,49,2024-08-03,202431,0.0
US-UT,49,2024-08-10,202432,0.0
US-UT,49,2024-08-17,202433,0.0
US-UT,49,2024-08-24,202434,0.0
US-UT,49,2024-08-31,202435,0.0
US-UT,49,2024-09-07,202436,0.0
US-UT,49,2024-09-14,202437,0.0
US-UT,49,2024-09-21,202438,0.0
US-UT,49,2024-09-28,202439,0.0
US-UT,49,2024-10-05,202440,0.0
US-UT,49,2024-10-12,202441,0.0
US-UT,49,2024-10-19,202442,1.0
US-UT,49,2024-10-26,202443,5.0
US-UT,49,2024-11-02,202444,2.0
US-UT,49,2024-11-09,202445,7.0
US-UT,49,2024-11-16,202446,10.0
US-UT,49,2024-11-23,202447,20.0
US-UT,49,2024-11-30,202448,20.0
US-UT,49,2024-12-07,202449,64.0
US-UT,49,2024-12-14,202450,90.0
US-UT,49,2024-12-21,202451,163.0
US-UT,49,2024-12-28,202452,295.0
US-UT,49,2025-01-04,202501,388.0
US-UT,49,2025-01-11,202502,256.0
US-UT,49,2025-01-18,202503,199.0
US-UT,49,2025-01-25,202504,185.0
US-UT,49,2025-02-01,202505,195.0
US-UT,49,2025-02-08,202506,218.0
US-UT,49,2025-02-15,202507,203.0
US-UT,49,2025-02-22,202508,183.0
US-UT,49,2025-03-01,202509,123.0
US-UT,49,2025-03-08,202510,127.0
US-UT,49,2025-03-15,202511,102.0
US-UT,49,2025-03-22,202512,76.0
US-UT,49,2025-03-29,202513,54.0
US-UT,49,2025-04-05,202514,54.0
US-UT,49,2025-04-12,202515,33.0
US-UT,49,2025-04-19,202516,27.0
US-UT,49,2025-04-26,202517,19.0
US-UT,49,2025-05-03,202518,17.0
US-UT,49,2025-05-10,202519,14.0
US-UT,49,2025-05-17,202520,12.0
US-UT,49,2025-05-24,202521,14.0
US-UT,49,2025-05-31,202522,13.0
